Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
192.9,0.02075,-0.598
193,0.021,-0.6005
193.1,0.0211,-0.603
193.2,0.02115,-0.606
193.3,0.02,-0.5985
193.401,0.02115,-0.6105
193.5,0.0212,-0.614
193.601,0.0185,-0.6225
193.701,0.0209,-0.619
193.8,0.02065,-0.6215
193.9,0.02015,-0.616
194,0.02025,-0.626
194.1,0.02,-0.629
194.201,0.0164,-0.6365
194.301,0.0159,-0.639
194.4,0.0157,-0.641
194.5,0.01895,-0.64
194.599,0.0209,-0.636
194.699,0.02075,-0.638
194.8,0.018,-0.647
194.9,0.01765,-0.6495
195.001,0.01375,-0.6535
195.1,0.01695,-0.654
195.2,0.0167,-0.656
195.3,0.0195,-0.6535
195.4,0.01585,-0.661
195.5,0.0153,-0.663
195.601,0.01245,-0.664
195.701,0.0124,-0.666
195.8,0.01445,-0.6695
195.9,0.01415,-0.6715
196,0.014,-0.6735
196.101,0.0117,-0.673
196.201,0.01155,-0.675
196.3,0.013,-0.6795
196.401,0.0128,-0.6815
196.5,0.01555,-0.6835
196.6,0.0124,-0.6855
196.701,0.0118,-0.682
196.801,0.0122,-0.689
196.901,0.01205,-0.69
197.001,0.0113,-0.686
197.101,0.0111,-0.687
197.2,0.01165,-0.6955
197.301,0.0116,-0.6975
197.4,0.0115,-0.6995
197.5,0.0114,-0.7005
197.6,0.0114,-0.7025
197.7,0.01145,-0.7035
197.8,0.0113,-0.7055
197.901,0.0102,-0.6975
198,0.0112,-0.7085
198.099,0.0118,-0.716
198.199,0.01165,-0.718
198.3,0.01085,-0.7125
198.401,0.00995,-0.704
198.5,0.0107,-0.715
198.6,0.01135,-0.7255
198.7,0.01135,-0.7275
198.8,0.0103,-0.7195
198.899,0.0113,-0.731
199,0.0101,-0.7225
199.101,0.0099,-0.7115
199.2,0.00995,-0.7255
199.301,0.00995,-0.714
199.4,0.0099,-0.728
199.5,0.0098,-0.7295
199.601,0.0101,-0.719
199.7,0.0097,-0.7325
199.8,0.00965,-0.734
199.9,0.0097,-0.7345
200.001,0.0097,-0.736
200.1,0.0097,-0.7255
200.2,0.0097,-0.738
200.3,0.0097,-0.74
200.401,0.0106,-0.729
200.5,0.0098,-0.7425
200.6,0.00985,-0.744
200.701,0.0108,-0.7325
200.8,0.0099,-0.7475
200.901,0.0108,-0.735
201.001,0.01075,-0.7365
201.1,0.0101,-0.751
201.2,0.01015,-0.7525
201.3,0.01025,-0.7535
201.401,0.01095,-0.7405
201.5,0.01035,-0.7565
201.6,0.01035,-0.7575
201.7,0.0104,-0.759
201.799,0.0097,-0.773
201.9,0.01055,-0.7615
202,0.01045,-0.763
202.099,0.0098,-0.777
202.199,0.0099,-0.7785
202.3,0.01055,-0.7525
202.401,0.01135,-0.7545
202.5,0.0107,-0.768
202.6,0.01085,-0.7695
202.699,0.01005,-0.785
202.8,0.011,-0.7715
202.901,0.0114,-0.762
203.001,0.01105,-0.774
203.1,0.011,-0.7755
203.2,0.01105,-0.777
203.3,0.01025,-0.7925
203.4,0.011,-0.78
203.499,0.01035,-0.795
203.6,0.0104,-0.796
203.7,0.01065,-0.797
203.8,0.01125,-0.7865
203.901,0.01155,-0.78
204,0.0112,-0.7895
204.1,0.0112,-0.7915
204.2,0.0112,-0.7935
204.3,0.0112,-0.795
204.401,0.0119,-0.791
204.5,0.01115,-0.799
204.6,0.01125,-0.801
204.7,0.01125,-0.803
204.8,0.0113,-0.805
204.9,0.0109,-0.816
205,0.0114,-0.8095
205.1,0.01145,-0.8115
205.199,0.01095,-0.821
205.3,0.01145,-0.816
205.4,0.0115,-0.8185
205.501,0.0121,-0.817
205.6,0.0116,-0.8225
205.7,0.0117,-0.825
205.8,0.01165,-0.8275
205.899,0.01105,-0.8355
206,0.01105,-0.8375
206.1,0.01165,-0.835
206.2,0.01165,-0.838
206.3,0.0117,-0.84
206.4,0.01175,-0.843
206.5,0.01185,-0.845
206.6,0.01185,-0.8465
206.7,0.0119,-0.8495
206.799,0.01145,-0.8555
206.9,0.01185,-0.855
207.001,0.0122,-0.86
207.101,0.01225,-0.863
207.201,0.0122,-0.866
207.3,0.01185,-0.866
207.399,0.01145,-0.87
207.5,0.01195,-0.872
207.6,0.012,-0.875
207.7,0.01195,-0.878
207.801,0.01235,-0.887
207.901,0.01235,-0.891
208.001,0.0124,-0.8945
208.1,0.012,-0.891
208.2,0.01195,-0.894
208.3,0.012,-0.898
208.4,0.012,-0.9015
208.5,0.01205,-0.9045
208.6,0.01205,-0.9075
208.7,0.01205,-0.912
208.8,0.0121,-0.915
208.9,0.0121,-0.919
209,0.01215,-0.922
209.101,0.0128,-0.935
209.201,0.01295,-0.939
209.3,0.0122,-0.954
209.4,0.01225,-0.937
209.5,0.01225,-0.9415
209.601,0.01345,-0.9555
209.701,0.01365,-0.9585
209.8,0.0123,-0.9535
209.901,0.01455,-0.967
210,0.0124,-0.96
210.1,0.0126,-0.965
210.2,0.01265,-0.968
210.299,0.01195,-0.9625
210.4,0.0125,-0.976
210.5,0.01255,-0.98
210.6,0.0126,-0.984
210.701,0.01455,-0.999
210.801,0.01435,
210.9,0.0137,-0.9945
211,0.0136,-0.996
211.101,0.01485,-1.011
211.2,0.0144,-1.0035
211.301,0.0149,-1.02
211.4,0.01435,-1.0125
211.5,0.01375,-1.0155
211.6,0.01365,-1.02
211.7,0.01415,-1.0245
211.801,0.01395,-1.0275
211.9,0.01405,-1.032
211.999,0.01275,-1.0245
212.1,0.01395,-1.0395
212.2,0.0142,-1.044
212.3,0.0145,-1.0485
212.4,0.01465,-1.0515
212.501,0.016,-1.068
212.601,0.0161,-1.0725
212.701,0.01625,-1.077
212.8,0.01485,-1.068
212.9,0.0148,-1.0725
213,0.01485,-1.0755
213.1,0.0149,-1.08
213.2,0.0149,-1.0845
213.3,0.0149,-1.089
213.401,0.0166,-1.1055
213.5,0.0152,-1.0965
213.6,0.0152,-1.101
213.702,0.01635,-1.128
213.8,0.0153,-1.1085
213.9,0.01525,-1.113
214.002,0.0165,-1.14
214.1,0.01555,-1.122
214.2,0.01585,-1.1265
214.3,0.01615,-1.1295
214.401,0.0159,-1.146
214.501,0.01585,-1.1505
214.601,0.0159,-1.155
214.7,0.01695,-1.146
214.8,0.01675,-1.1505
214.9,0.0148,-1.143
215.001,0.01585,-1.17
215.1,0.01625,-1.1625
215.2,0.0161,-1.1685
215.3,0.01575,-1.1715
215.4,0.01565,-1.176
215.5,0.0156,-1.1805
215.6,0.01545,-1.185
215.701,0.0164,-1.1985
215.8,0.0154,-1.194
215.9,0.01535,-1.1985
216.001,0.0166,-1.2105
216.101,0.0155,-1.2045
216.2,0.01555,-1.209
216.3,0.0155,-1.2135
216.401,0.01665,-1.227
216.501,0.01555,-1.221
216.6,0.01555,-1.2255
216.699,0.01595,-1.2195
216.8,0.0156,-1.2345
216.901,0.0157,-1.2375
217,0.0156,-1.242
217.1,0.01565,-1.2465
217.2,0.0157,-1.2495
217.301,0.0158,-1.254
217.4,0.01585,-1.2585
217.501,0.01605,-1.263
217.6,0.0159,-1.266
217.7,0.01605,-1.2705
217.8,0.0162,-1.275
217.9,0.0153,-1.269
218,0.0163,-1.2825
218.1,0.01635,-1.287
218.199,0.01535,-1.2825
218.3,0.01625,-1.2945
218.401,0.0138,-1.305
218.5,0.0161,-1.3035
218.599,0.0154,-1.299
218.7,0.01605,-1.311
218.799,0.01525,-1.3155
218.9,0.01525,-1.3125
219,0.0157,-1.3245
219.1,0.01555,-1.329
219.199,0.0154,-1.3245
219.3,0.01535,-1.3365
219.4,0.0152,-1.341
219.5,0.01505,-1.3455
219.6,0.01495,-1.35
219.701,0.01145,-1.359
219.8,0.01465,-1.3575
219.9,0.0144,-1.362
220,0.0144,-1.365
220.1,0.0159,-1.3635
220.2,0.0141,-1.374
220.3,0.0138,-1.38
220.4,0.01365,-1.383
220.5,0.0135,-1.3875
220.6,0.0134,-1.392
220.7,0.01335,-1.3965
220.799,0.0157,-1.3935
220.9,0.013,-1.404
220.999,0.01535,-1.4025
221.1,0.01525,-1.407
221.2,0.01275,-1.416
221.3,0.01525,-1.416
221.4,0.01225,-1.425
221.501,0.01205,-1.4295
221.6,0.01205,-1.434
221.7,0.0117,-1.4385
221.8,0.0115,-1.443
221.901,0.0081,-1.446
222.001,0.00795,-1.4505
222.1,0.0108,-1.455
222.201,0.0075,-1.4595
222.301,0.00735,-1.464
222.4,0.0102,-1.4685
222.499,0.01365,-1.4685
222.6,0.0099,-1.4775
222.701,0.00715,-1.4805
222.801,0.00705,-1.485
222.901,0.0094,-1.491
223,0.00935,-1.4955
223.1,0.0093,-1.5
223.2,0.00915,-1.5045
223.3,0.009,-1.509
223.402,0.0057,-1.5045
223.5,0.0088,-1.518
223.6,0.0086,-1.5225
223.701,0.0066,-1.5225
223.801,0.00625,-1.527
223.9,0.00825,-1.5345
224.001,0.00645,-1.536
224.101,0.0079,-1.542
224.2,0.00765,-1.5465
224.3,0.0077,-1.551
224.4,0.0076,-1.5555
224.5,0.0074,-1.56
224.6,0.00745,-1.5645
224.699,0.01025,-1.569
224.8,0.00705,-1.5735
224.901,0.00625,-1.5735
225,0.00705,-1.581
225.1,0.00675,-1.5855
225.2,0.0067,-1.59
225.3,0.0069,-1.5945
225.4,0.00665,-1.599
225.499,0.00895,-1.6065
225.6,0.00655,-1.6095
225.7,0.00665,-1.614
225.801,0.00535,-1.6125
225.9,0.0062,-1.623
225.999,0.0083,-1.6305
226.1,0.00615,-1.632
226.201,0.0054,-1.629
226.3,0.00615,-1.641
226.401,0.00505,-1.638
226.5,0.00575,-1.65
226.6,0.00585,-1.653
226.701,0.0051,-1.65
226.801,0.0047,-1.6545
226.901,0.0056,-1.668
227,0.00545,-1.6725
227.1,0.00585,-1.6755
227.2,0.00595,-1.68
227.3,0.0055,-1.683
227.4,0.00515,-1.689
227.499,0.0063,-1.698
227.6,0.00575,-1.698
227.7,0.00535,-1.7025
227.801,0.00435,-1.6965
227.9,0.00545,-1.7115
228,0.0056,-1.7145
228.1,0.00515,-1.7205
228.2,0.00485,-1.7265
228.301,0.0043,-1.7205
228.4,0.00545,-1.734
228.5,0.0059,-1.746
228.6,0.00485,-1.743
228.7,0.0047,-1.7475
228.801,0.004,-1.7415
228.9,0.00445,-1.758
229,0.0044,-1.7625
229.101,0.0041,-1.7565
229.2,0.0045,-1.77
229.3,0.0044,-1.773
229.4,0.0043,-1.776
229.499,0.005,-1.788
229.6,0.00425,-1.7895
229.699,0.00535,-1.797
229.799,0.0042,-1.7985
229.9,0.0042,-1.7865
230,0.00385,-1.797
230.1,0.00395,-1.7865
230.2,0.00385,-1.779
230.3,0.00485,-1.734
230.4,0.0015,-1.7895
230.501,0.004,-1.8015
230.6,0.0039,-1.827
230.7,0.00405,-1.83
230.8,0.00375,-1.8315
230.9,0.00375,-1.842
231,0.0036,-1.8435
231.1,0.00365,-1.8465
231.2,0.0041,-1.8585
231.3,0.0034,-1.8585
231.4,0.00325,-1.863
231.5,0.00365,-1.8645
231.6,0.00385,-1.863
231.7,0.00365,-1.8825
231.8,0.00365,-1.8915
231.9,0.00375,-1.9035
232,0.00365,-1.893
232.101,0.00435,-1.89
232.2,0.00345,-1.9065
232.301,0.00455,-1.9035
232.401,0.00355,-1.917
232.5,0.00375,-1.9215
232.601,0.00475,-1.917
232.701,0.00475,-1.917
232.8,0.0038,-1.938
232.9,0.00385,-1.9425
233,0.0039,-1.95
233.1,0.004,-1.953
233.2,0.00325,-1.9695
233.3,0.00415,-1.9635
233.401,0.00495,-1.9515
233.5,0.00425,-1.971
233.599,0.00315,-1.986
233.7,0.00415,-1.9785
233.8,0.00435,-1.9845
233.9,0.00435,-1.992
234.001,0.00445,-1.9935
234.1,0.00455,-1.9965
234.2,0.0045,-2.001
234.3,0.0044,-2.0055
234.4,0.0045,-2.0115
234.501,0.00525,-2.01
234.601,0.0053,-2.01
234.7,0.0045,-1.995
234.8,0.00475,-1.9545
234.9,0.00475,-1.938
234.999,0.00365,-2.073
235.1,0.0049,-2.055
235.201,0.0055,-2.019
235.3,0.005,-2.0415
235.4,0.0051,-2.034
235.499,0.0043,-2.052
235.6,0.005,-2.043
235.699,0.00405,-2.055
235.799,0.005,-2.067
235.9,0.00505,-2.0805
236,0.0051,-2.073
236.1,0.00505,-2.0775
236.2,0.0051,-2.073
236.301,0.00555,-2.0625
236.4,0.0053,-2.0595
236.5,0.00515,-2.0715
236.6,0.00525,-2.0985
236.699,0.00485,-2.1135
236.799,0.00485,-2.1315
236.9,0.00485,-2.133
237,0.00515,-2.121
237.1,0.00525,-2.115
237.199,0.0048,-2.1465
237.3,0.00515,-2.142
237.4,0.00525,-2.1585
237.501,0.00605,-2.157
237.601,0.006,-2.1615
237.7,0.0053,-2.169
237.8,0.00545,-2.172
237.9,0.00545,-2.178
238,0.0055,-2.187
238.1,0.0055,-2.196
238.2,0.00555,-2.1915
238.3,0.0056,-2.2005
238.4,0.00565,-2.205
238.501,0.0063,-2.217
238.601,0.0063,-2.2305
238.701,0.0061,-2.238
238.8,0.0058,-2.2485
238.901,0.0063,-2.2545
239,0.00585,-2.253
239.099,0.0052,-2.262
239.199,0.0052,-2.2665
239.302,0.0066,-2.2605
239.4,0.00575,-2.259
239.5,0.0061,-2.271
239.599,0.00535,-2.298
239.701,0.00635,-2.277
239.8,0.00595,-2.289
239.9,0.006,-2.286
240.001,0.00645,-2.2965
240.1,0.00605,-2.289
240.2,0.00605,-2.2995
240.301,0.0064,-2.2995
240.401,0.0064,-2.2905
240.5,0.00605,-2.3175
240.6,0.00605,-2.3325
240.7,0.0053,-2.421
240.801,0.00645,-2.346
240.9,0.0059,-2.367
241,0.00605,-2.3775
241.1,0.00605,-2.3865
241.2,0.00615,-2.3715
241.3,0.00615,-2.379
241.401,0.0065,-2.3895
241.501,0.00615,-2.3655
241.6,0.0062,-2.3925
241.699,0.0059,-2.406
241.8,0.00625,-2.3985
241.9,0.0062,-2.4165
242.001,0.0067,-2.442
242.101,0.0066,-2.4435
242.2,0.00615,-2.451
242.3,0.0062,-2.4495
242.401,0.00685,-2.436
242.5,0.0062,-2.484
242.6,0.0062,-2.589
242.7,0.00625,-2.598
242.801,0.00695,-2.6145
242.901,0.0068,-2.6235
243.001,0.0072,-2.631
243.101,0.0071,-2.64
243.2,0.00625,-2.541
243.3,0.00635,-2.5545
243.4,0.0064,-2.6025
243.501,0.0072,-2.5995
243.601,0.0072,-2.61
243.7,0.00655,-2.61
243.801,0.0071,-2.6145
243.9,0.00635,-2.6475
244,0.00685,-2.643
244.099,0.00605,-2.613
244.199,0.00605,-2.649
244.3,0.00685,-2.6655
244.4,0.00665,-2.6625
244.5,0.00675,-2.6655
244.6,0.00675,-2.676
244.699,0.00615,-2.6655
244.8,0.0072,-2.6985
244.9,0.00705,-2.706
245,0.0068,-2.7135
245.1,0.0069,-2.691
245.2,0.0073,-2.718
245.301,0.0087,-2.727
245.4,0.008,-2.7225
245.5,0.00775,-2.7255
245.6,0.0077,-2.7495
245.7,0.0078,-2.745
245.8,0.00835,-2.781
245.901,0.00885,-2.7585
246,0.00955,-2.769
246.1,0.00825,-2.784
246.201,0.00865,-2.781
246.3,0.00895,-2.8155
246.4,0.00885,-2.841
246.499,0.00685,-2.841
246.599,0.0066,-2.814
246.7,0.00875,-2.8545
246.801,0.01,-2.892
246.9,0.009,-2.8935
246.999,0.00755,-2.895
247.1,0.00755,-2.9175
247.201,0.00995,-2.931
247.299,0.0077,-2.925
247.399,0.00785,
247.501,0.0105,-3.07
247.6,0.00965,-3.065
247.701,0.01065,-3.085
247.8,0.0097,-3.085
247.901,0.0109,-3.11
248,0.0096,-3.105
248.1,0.0097,-3.12
248.2,0.00845,-3.12
248.3,0.00975,-3.135
248.401,0.01045,-3.035
248.5,0.0098,-3.08
248.6,0.00885,-3.075
248.702,0.011,-3.12
248.8,0.01015,-3.04
248.9,0.01035,-3.08
248.999,0.00905,-3.075
249.099,0.0093,-3.085
249.199,0.0119,-3.14
249.3,0.0098,-3.205
249.4,0.01025,-3.215
249.501,0.0101,-3.195
249.6,0.01065,-3.19
249.7,0.0105,-3.205
249.8,0.00885,-3.205
249.901,0.01005,-3.305
250,0.01095,-3.275
250.1,0.0068,-3.145
250.2,0.0069,-3.055
250.299,0.00955,-3.315
250.4,0.0092,-3.13
250.5,0.01135,-3.4
250.6,0.011,-3.41
250.7,0.01105,-3.415
250.8,0.01105,-3.425
250.9,0.01025,-3.415
251,0.0067,-3.33
251.101,0.0092,-3.42
251.201,0.01085,-3.485
251.3,0.0095,-3.43
251.401,0.011,-3.475
251.5,0.0103,-3.495
251.6,0.01065,-3.52
251.7,0.00985,-3.53
251.801,0.01175,-3.535
251.9,0.0103,-3.555
252.001,0.0101,-3.565
252.1,0.01065,-3.58
252.2,0.01055,-3.605
252.3,0.01035,-3.605
252.4,0.0101,-3.61
252.5,0.01065,-3.635
252.6,0.0106,-3.66
252.7,0.01065,-3.67
252.801,0.01095,-3.695
252.9,0.01065,-3.7
253.002,0.00775,-3.73
253.1,0.01075,-3.73
253.201,0.0104,-3.75
253.3,0.01095,-3.76
253.4,0.01095,-3.77
253.5,0.01135,-3.775
253.6,0.011,-3.8
253.7,0.01125,-3.815
253.8,0.0114,-3.825
253.9,0.0113,-3.835
254,0.0112,-3.845
254.099,0.0101,-3.85
254.2,0.0111,-3.865
254.3,0.0114,-3.885
254.4,0.0112,-3.89
254.5,0.0104,-3.91
254.599,0.01065,-3.905
254.7,0.01095,-3.93
254.801,0.00785,-3.95
254.9,0.0109,-3.96
255,0.00945,-3.925
255.099,0.01085,-3.995
255.2,0.0105,-4.015
255.3,0.0103,-4.035
255.399,0.01075,-4.04
255.5,0.00995,-4.065
255.6,0.0099,-4.095
255.7,0.0094,-4.1
255.8,0.0094,-4.135
255.9,0.0096,-4.15
255.999,0.0116,-4.155
256.1,0.00715,-4.165
256.201,0.0041,-4.145
256.301,0.0045,-4.17
256.4,0.008,-4.135
256.5,0.00735,-3.99
256.6,0.0086,-4.11
256.701,0.00435,-4.15
256.8,0.00825,-4.165
256.901,0.00425,-4.19
257.001,0.0017,-4.18
257.1,0.0068,-4.215
257.2,0.0068,-4.22
257.301,0.0041,-4.255
257.4,0.00555,-4.26
257.5,0.0063,-4.285
257.6,0.0052,-4.29
257.701,0.0027,-4.29
257.801,0.00265,-4.33
257.9,0.00575,-4.335
258,0.00615,-4.275
258.1,0.0052,-4.32
258.2,0.00485,-4.27
258.301,0.00155,-4.32
258.4,0.00465,-4.375
258.5,0.0027,-4.405
258.6,0.0036,-4.365
258.7,0.003,-4.06
258.8,-0.00255,-4.135
258.899,-0.00035,-3.85
259,0.00385,-4.635
259.099,0.006,-4.605
259.2,0.00405,-4.605
259.3,0.0013,-4.65
259.4,0.00295,-4.605
259.501,0.00135,-4.745
259.6,0.0031,-4.72
259.701,0.0015,-4.37
259.8,0.00405,-4.6
259.9,0.0045,-4.715
260,0.0044,-4.79
260.099,0.0045,-4.71
260.2,0.00105,-4.885
260.3,0.0016,-4.735
260.4,-0.0028,-4.525
260.5,0.0035,-4.715
260.599,0.0042,-4.79
260.7,0.0011,-4.97
260.801,-0.00175,-3.685
260.9,0.0032,-3.76
261,0,-3.865
261.1,0.00065,-3.755
261.2,0.0023,-3.79
261.299,-0.00055,-3.74
261.399,0.00405,-3.84
261.5,0.00135,-3.705
261.6,0.0008,-3.74
261.7,0.0044,-4.77
261.8,0.0002,-4.22
261.9,-0.00135,-4.58
262,0.00305,-4.66
262.1,0.00445,-5.01
262.201,0.0039,-5.15
262.301,-0.0028,-5.295
262.4,-0.0011,-5.325
262.5,-0.0009,-5.305
262.6,-0.00105,-5.335
262.699,0.00175,-5.385
262.8,-0.00265,-5.4
262.899,0.00085,-5.41
263.001,-0.00325,-5.43
263.099,0.00105,-5.465
263.199,-0.0026,-5.48
263.3,-0.00215,-5.515
263.401,-0.0019,-5.54
263.5,-0.0026,-5.46
263.599,-0.00665,-4.69
263.7,-0.00165,-5.485
263.799,0.0011,-5.605
263.9,-0.0027,-5.605
264,0.0029,-5.565
264.101,-0.0053,-5.68
264.201,-0.00445,-4.275
264.3,0.0043,-5.58
264.4,0.0005,-5.435
264.501,-0.0039,-5.76
264.6,-0.0022,-5.785
264.7,0.0006,-4.775
264.8,-0.0032,-5.805
264.901,0.00355,-5.59
265,0.0029,-5.82
265.1,-0.00345,-5.985
265.2,-0.00185,-4.435
265.299,-0.0025,-4.48
265.4,-0.001,-4.48
265.501,0.00045,-4.48
265.6,0.00185,-4.855
265.7,-0.00365,-4.51
265.8,-0.0014,-4.545
265.899,-0.0031,-4.565
265.999,-0.00235,-4.565
266.099,-5E-05,-4.625
266.2,-0.0053,-4.55
266.3,0.00325,-5.29
266.4,-0.0092,-5.015
266.5,0.00115,-4.7
266.6,-0.00115,-4.595
266.701,-0.0074,-5.33
266.801,-0.0015,-6.38
266.9,-0.00305,-6.41
267.001,0.0149,-5.14
267.1,0.0026,-5.995
267.201,0.00055,-4.745
267.3,-0.0056,-6.49
267.399,-0.00675,-6.075
267.499,-0.00055,-4.81
267.599,0.00095,-4.965
267.7,-0.0042,-6.565
267.799,-0.00415,-6.675
267.9,-0.00315,-6.69
268.001,0.00855,-5.41
268.1,-0.00205,-5.245
268.2,-0.0001,-5.035
268.3,-0.0002,-5
268.4,0.0019,-5.985
268.5,-0.00505,-5.815
268.599,0.00315,-5.97
268.7,-0.0028,-5.805
268.801,-0.0011,-6.835
268.9,-0.0038,-5.495
269,0.0005,-5.175
269.1,0.00085,-5.19
269.199,-0.00135,-5.215
269.299,-0.00255,-5.25
269.4,0.0004,-5.285
269.499,-0.00115,-5.29
269.6,0.00055,-5.3
269.7,-0.0026,-7.075
269.8,-0.0013,-7.19
269.901,-0.0007,-5.38
270,0.0025,-7.075
270.1,0.0011,-5.865
270.2,-0.00175,-5.635
270.3,-0.0028,-5.67
270.4,0.003,-6.865
270.5,-0.0002,-5.565
270.601,-0.00085,-5.655
270.699,0.003,-6.955
270.8,-0.00285,-7.43
270.9,0.0023,-7.02
271,0.0026,-6.465
271.099,0.0009,-7.2
271.2,0.00155,-5.91
271.301,0.00155,-5.895
271.4,-0.00725,-6.975
271.501,0.001,-6.255
271.6,0.00135,-5.935
271.7,0.00015,-5.94
271.8,0.00075,-5.9
271.9,0.0007,-5.92
272,0.0016,-7.675
272.099,0.0019,-7.51
272.2,-0.0007,-6.49
272.3,0.00295,-7.295
272.4,-0.0005,-6.51
272.5,0.0023,-7.66
272.6,0.0013,-6.3
272.701,-0.0073,-7.26
272.8,0.00255,-7.67
272.901,0.00145,-7.16
273.001,0.0025,-7.82
273.101,0.00255,-7.715
273.2,-0.0013,-6.535
273.3,0.00345,-7.505
273.401,0.003,-7.5
273.5,-0.0012,-6.405
273.6,0.00215,-7.975
273.701,0.00255,-7.82
273.8,0.0022,-7.95
273.901,0.0025,-7.835
274,0.0016,-6.6
274.1,0.00245,-7.79
274.2,0.00235,-7.725
274.301,0.00265,-7.78
274.4,0.0025,-7.85
274.499,0.00215,-7.995
274.6,0.00235,-8.315
274.7,0.00235,-8.435
274.8,0.00225,-8.475
274.9,0.0022,-8.14
275,0.00225,-8.41
275.1,0.0023,-8.49
275.2,0.00225,-8.545
275.3,0.00265,-7.725
275.4,0.0023,-8.275
275.5,0.0023,-8.42
275.6,0.0022,-7.95
275.701,0.00245,-8.37
275.8,0.0023,-8.475
275.9,0.0023,-8.405
276.001,0.0031,-7.625
276.101,0.01435,-7.47
276.2,0.00215,-8.19
276.3,0.00155,-8.335
276.4,0.00225,-8.335
276.5,-0.0051,-7.77
276.599,-0.00225,-7.725
276.7,0.0005,-7.465
276.8,0.00425,-7.505
276.9,-0.0028,-7.635
277,0.00495,-7.61
277.1,0.00105,-7.62
277.199,0.0002,-7.565
277.3,0.0023,-8.085
277.4,0.00235,-8.375
277.501,0.00275,-7.865
277.601,-0.0004,-7.945
277.701,0.0026,-7.94
277.801,0.00515,-8.005
277.901,-0.00245,-8.03
278,0.00395,-8.11
278.1,0.00225,-8.12
278.2,0.00385,-8.08
278.3,0.0033,-8.035
278.4,0.00345,-8.09
278.499,-0.00355,-8.155
278.599,0.00525,-8.145
278.699,0.00265,-8.09
278.799,0.00275,-8.17
278.9,0.00505,-8.185
279,-0.0015,-8.36
279.1,0.00245,-8.475
279.199,0,-8.205
279.3,0.00245,-8.46
279.4,0.0025,-8.445
279.5,0.00255,-8.54
279.601,0.00475,-8.47
279.7,0.00255,-8.55
279.8,0.00255,-8.63
279.9,0.00255,-8.66
280,0.0009,-8.615
280.1,0.00255,-8.62
280.2,0.0026,-8.665
280.3,0.00255,-8.66
280.4,0.0026,-8.67
280.501,0.0029,-8.685
280.6,0.0025,-8.685
280.7,0.00255,-8.695
280.8,0.0026,-8.705
280.899,0.0023,-8.71
281,0.0026,-8.71
281.1,0.00295,-8.705
281.2,0.00265,-8.71
281.299,0.00235,-8.72
281.399,0.0024,-8.725
281.499,0.0024,-8.725
281.6,0.00275,-8.725
281.701,0.0028,-8.72
281.8,0.0027,-8.725
281.9,0.0027,-8.725
282,0.00275,-8.73
282.101,0.0028,-8.73
282.201,0.0028,-8.73
282.301,0.0028,-8.725
282.401,0.00285,-8.725
282.5,0.0027,-8.725
282.601,0.0029,-8.73
282.701,0.00295,-8.73
282.801,0.00275,-8.73
282.9,0.0027,-8.73
283,0.0027,-8.73
283.1,0.0027,-8.73
283.2,0.0027,-8.725
283.3,0.0027,-8.73
283.4,0.0027,-8.725
283.5,0.00275,-8.725
283.6,0.00275,-8.725
283.701,0.0026,-8.725
283.8,0.0027,-8.725
283.899,0.0027,-8.725
284,0.00275,-8.725
284.1,0.0027,-8.725
284.2,0.0028,-8.725
284.301,0.0028,-8.72
284.4,0.0028,-8.725
284.5,0.00285,-8.725
284.6,0.00285,-8.725
284.7,0.0028,-8.725
284.799,0.00255,-8.72
284.899,0.0026,-8.72
285,0.00265,-8.72
285.1,0.00265,-8.725
285.2,0.0025,-8.725
285.3,0.00255,-8.725
285.4,0.0025,-8.725
285.5,0.0024,-8.725
285.6,0.00255,-8.725
285.7,0.00265,-8.725
285.8,0.00265,-8.725
285.899,0.0026,-8.725
286,0.0027,-8.725
286.1,0.00265,-8.72
286.2,0.00265,-8.72
286.299,0.0027,-8.72
286.401,0.00275,-8.72
286.5,0.0026,-8.72
286.6,0.0026,-8.725
286.7,0.0026,-8.72
286.8,0.0026,-8.72
286.901,0.0026,-8.72
287,0.0026,-8.72
287.099,0.0022,-8.72
287.2,0.0026,-8.725
287.3,0.00255,-8.725
287.399,0.00245,-8.725
287.501,0.00255,-8.72
287.6,0.0027,-8.72
287.7,0.0027,-8.72
287.8,0.00265,-8.725
287.9,0.0027,-8.725
288,0.00265,-8.72
288.1,0.0027,-8.72
288.2,0.00265,-8.72
288.3,0.0026,-8.72
288.4,0.0026,-8.72
288.5,0.0026,-8.72
288.6,0.0025,-8.72
288.7,0.0026,-8.72
288.8,0.00255,-8.715
288.9,0.00255,-8.715
289.001,0.0023,-8.715
289.101,0.00225,-8.715
289.2,0.00195,-8.715
289.3,0.00245,-8.71
289.4,0.00235,-8.71
289.5,0.0023,-8.71
289.6,0.0023,-8.71
289.7,0.00225,-8.71
289.8,0.0023,-8.71
289.9,0.00235,-8.71
290.001,0.00215,-8.71
290.1,0.0023,-8.705
290.201,0.0021,-8.705
290.3,0.00235,-8.705
290.4,0.00235,-8.705
290.501,0.00205,-8.705
290.601,0.00205,-8.705
290.7,0.00215,-8.705
290.801,0.00195,-8.705
290.901,0.002,-8.705
291,0.0021,-8.705
291.101,0.00195,-8.705
291.201,0.0021,-8.705
291.3,0.0021,-8.705
291.399,0.00225,-8.705
291.5,0.0021,-8.7
