Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
475.401,-0.015,0.1155
475.5,-0.015,0.115
475.6,-0.015,0.1155
475.7,-0.015,0.115
475.8,-0.015,0.115
475.899,-0.0145,0.115
475.999,-0.015,0.115
476.1,-0.015,0.114
476.2,-0.015,0.114
476.301,-0.015,0.113
476.4,-0.015,0.113
476.5,-0.015,0.1125
476.601,-0.015,0.1115
476.7,-0.015,0.1115
476.8,-0.015,0.1115
476.899,-0.015,0.1115
477,-0.015,0.11
477.101,-0.015,0.109
477.2,-0.015,0.1095
477.302,-0.015,0.108
477.401,-0.015,0.108
477.501,-0.015,0.108
477.6,-0.015,0.108
477.699,-0.015,0.1085
477.799,-0.015,0.1085
477.9,-0.015,0.107
478,-0.015,0.107
478.1,-0.015,0.1065
478.2,-0.015,0.107
478.3,-0.015,0.107
478.401,-0.015,0.106
478.5,-0.015,0.107
478.6,-0.015,0.107
478.7,-0.015,0.1075
478.799,-0.015,0.1075
478.9,-0.015,0.107
479.001,-0.015,0.1065
479.1,-0.015,0.1065
479.2,-0.015,0.107
479.3,-0.015,0.1065
479.4,-0.015,0.1065
479.499,-0.015,0.107
479.6,-0.015,0.106
479.7,-0.015,0.106
479.8,-0.015,0.1055
479.901,-0.015,0.105
480,-0.015,0.1055
480.1,-0.015,0.1055
480.199,-0.015,0.106
480.3,-0.015,0.1055
480.4,-0.015,0.105
480.5,-0.0145,0.105
480.6,-0.015,0.105
480.7,-0.015,0.105
480.8,-0.015,0.105
480.9,-0.015,0.105
481,-0.015,0.105
481.1,-0.015,0.1045
481.2,-0.015,0.105
481.299,-0.015,0.1045
481.4,-0.015,0.1045
481.5,-0.015,0.1055
481.6,-0.015,0.1055
481.7,-0.015,0.1055
481.801,-0.015,0.105
481.9,-0.015,0.1055
482,-0.015,0.1055
482.1,-0.015,0.1055
482.2,-0.015,0.1055
482.3,-0.015,0.1055
482.4,-0.015,0.1055
482.5,-0.015,0.105
482.6,-0.015,0.105
482.701,-0.015,0.104
482.8,-0.015,0.1045
482.9,-0.015,0.1045
483,-0.015,0.104
483.1,-0.015,0.104
483.2,-0.015,0.1045
483.299,-0.015,0.105
483.401,-0.0155,0.104
483.5,-0.015,0.1045
483.599,-0.015,0.105
483.699,-0.015,0.105
483.8,-0.015,0.1045
483.9,-0.015,0.105
484,-0.015,0.105
484.1,-0.015,0.105
484.199,-0.015,0.1055
484.301,-0.0155,0.1045
484.401,-0.0155,0.105
484.5,-0.015,0.1055
484.599,-0.015,0.106
484.699,-0.015,0.107
484.8,-0.015,0.1065
484.9,-0.015,0.1065
485.001,-0.0155,0.106
485.1,-0.0155,0.107
485.201,-0.0155,0.1065
485.301,-0.0155,0.1065
485.4,-0.015,0.107
485.5,-0.015,0.1075
485.6,-0.015,0.1075
485.7,-0.015,0.1075
485.8,-0.0155,0.108
485.901,-0.0155,0.1075
486.001,-0.0155,0.1075
486.1,-0.0155,0.1075
486.2,-0.015,0.109
486.3,-0.015,0.109
486.4,-0.0155,0.109
486.501,-0.0155,0.1085
486.601,-0.0155,0.109
486.7,-0.015,0.11
486.8,-0.0155,0.11
486.899,-0.015,0.1105
487,-0.015,0.11
487.1,-0.015,0.1095
487.2,-0.015,0.1095
487.299,-0.015,0.11
487.399,-0.015,0.11
487.5,-0.015,0.1095
487.6,-0.015,0.1095
487.7,-0.0155,0.1095
487.8,-0.015,0.109
487.901,-0.0155,0.1085
488,-0.015,0.1085
488.101,-0.0155,0.108
488.2,-0.0155,0.1085
488.301,-0.0155,0.1075
488.4,-0.015,0.1085
488.5,-0.0155,0.1075
488.6,-0.0155,0.1075
488.7,-0.015,0.108
488.8,-0.015,0.108
488.899,-0.015,0.1085
489,-0.0155,0.108
489.1,-0.015,0.1085
489.201,-0.0155,0.108
489.3,-0.0155,0.1085
489.4,-0.015,0.1085
489.5,-0.015,0.109
489.6,-0.015,0.109
489.699,-0.015,0.1095
489.801,-0.0155,0.1085
489.9,-0.015,0.1095
490.001,-0.0155,0.109
490.1,-0.0155,0.1095
490.2,-0.0155,0.11
490.3,-0.015,0.11
490.399,-0.015,0.11
490.5,-0.0155,0.1095
490.6,-0.0155,0.1105
490.7,-0.0155,0.1105
490.8,-0.015,0.111
490.9,-0.0155,0.111
491,-0.015,0.11
491.1,-0.015,0.1095
491.201,-0.0155,0.1085
491.3,-0.0155,0.1095
491.4,-0.015,0.1095
491.5,-0.0155,0.1095
491.6,-0.0155,0.109
491.7,-0.0155,0.1095
491.8,-0.0155,0.1095
491.901,-0.0155,0.1085
492,-0.0155,0.1095
492.101,-0.0155,0.1085
492.2,-0.0155,0.109
492.3,-0.015,0.109
492.399,-0.015,0.11
492.5,-0.0155,0.1085
492.599,-0.015,0.1085
492.699,-0.0155,0.1075
492.8,-0.0155,0.107
492.902,-0.0155,0.105
493,-0.015,0.1065
493.101,-0.0155,0.1055
493.199,-0.015,0.107
493.3,-0.015,0.106
493.4,-0.0155,0.106
493.499,-0.015,0.1065
493.6,-0.015,0.106
493.7,-0.0155,0.106
493.8,-0.0155,0.1055
493.9,-0.0155,0.1055
494.001,-0.0155,0.1045
494.1,-0.0155,0.1045
494.2,-0.0155,0.104
494.3,-0.0155,0.1045
494.401,-0.0155,0.1015
494.501,-0.0155,0.1035
494.6,-0.0155,0.1035
494.701,-0.0155,0.1035
494.8,-0.0155,0.1035
494.9,-0.0155,0.1035
495.001,-0.0155,0.1025
495.101,-0.0155,0.1025
495.201,-0.0155,0.1025
495.3,-0.0155,0.1035
495.4,-0.0155,0.1035
495.5,-0.0155,0.1035
495.6,-0.0155,0.1035
495.699,-0.015,0.1045
495.799,-0.0155,0.1045
495.899,-0.0155,0.1045
496,-0.0155,0.104
496.101,-0.0155,0.1035
496.2,-0.0155,0.1035
496.3,-0.016,0.103
496.4,-0.0155,0.105
496.5,-0.0155,0.105
496.599,-0.0155,0.1015
496.7,-0.0155,0.101
496.8,-0.0155,0.1015
496.9,-0.0155,0.1015
496.999,-0.015,0.1025
497.1,-0.0155,0.102
497.2,-0.0155,0.1025
497.3,-0.0155,0.102
497.401,-0.0155,0.102
497.5,-0.0155,0.103
497.6,-0.0155,0.103
497.701,-0.0155,0.1025
497.8,-0.0155,0.1025
497.9,-0.0155,0.103
498,-0.0155,0.103
498.101,-0.0155,0.1025
498.2,-0.0155,0.103
498.3,-0.0155,0.103
498.4,-0.0155,0.103
498.5,-0.0155,0.103
498.601,-0.0155,0.102
498.7,-0.0155,0.1025
498.8,-0.0155,0.103
498.9,-0.0155,0.102
499,-0.0155,0.103
499.101,-0.0155,0.1025
499.2,-0.0155,0.1035
499.3,-0.0155,0.1035
499.399,-0.0155,0.104
499.499,-0.0155,0.104
499.599,-0.0155,0.1045
499.7,-0.0155,0.104
499.8,-0.0155,0.104
499.899,-0.0155,0.1045
500,-0.0155,0.104
500.102,-0.016,0.1025
500.2,-0.0155,0.103
500.3,-0.0155,0.1035
500.4,-0.0155,0.103
500.5,-0.0155,0.103
500.599,-0.0155,0.1035
500.7,-0.0155,0.103
500.8,-0.016,0.1015
500.899,-0.0155,0.103
501,-0.0155,0.1025
501.099,-0.0155,0.103
501.2,-0.0155,0.1025
501.3,-0.0155,0.1025
501.399,-0.0155,0.103
501.5,-0.0155,0.1025
501.6,-0.0155,0.103
501.7,-0.0155,0.103
501.799,-0.0155,0.104
501.9,-0.0155,0.1035
502,-0.0155,0.1035
502.099,-0.0155,0.104
502.199,-0.0155,0.1045
502.3,-0.0155,0.104
502.4,-0.016,0.1035
502.5,-0.0155,0.104
502.601,-0.016,0.1035
502.7,-0.016,0.0985
502.801,-0.016,0.0955
502.901,-0.016,0.0945
503,-0.0155,0.095
503.101,-0.016,0.0935
503.2,-0.0155,0.0935
503.301,-0.0155,0.092
503.4,-0.016,0.0915
503.5,-0.0155,0.0915
503.599,-0.0155,0.0895
503.699,-0.0155,0.089
503.8,-0.0155,0.0875
503.9,-0.0155,0.086
504,-0.0155,0.0855
504.1,-0.016,0.0845
504.2,-0.016,0.084
504.3,-0.0155,0.083
504.401,-0.016,0.0815
504.5,-0.016,0.0815
504.601,-0.0155,0.08
504.7,-0.016,0.079
504.8,-0.016,0.079
504.901,-0.016,0.078
505,-0.016,0.078
505.1,-0.016,0.0775
505.2,-0.016,0.0775
505.3,-0.016,0.076
505.401,-0.016,0.076
505.501,-0.016,0.076
505.599,-0.0155,0.0765
505.7,-0.016,0.0765
505.799,-0.0155,0.077
505.9,-0.016,0.0765
505.999,-0.016,0.077
506.1,-0.016,0.0765
506.2,-0.016,0.077
506.3,-0.016,0.0775
506.399,-0.016,0.0785
506.499,-0.016,0.079
506.6,-0.016,0.0785
506.7,-0.016,0.0785
506.801,-0.016,0.0785
506.9,-0.016,0.0785
507,-0.016,0.0795
507.1,-0.016,0.0795
507.2,-0.016,0.08
507.299,-0.016,0.0785
507.4,-0.016,0.08
507.5,-0.016,0.0805
507.6,-0.016,0.081
507.7,-0.016,0.0815
507.799,-0.016,0.0825
507.9,-0.016,0.082
508,-0.016,0.082
508.099,-0.016,0.083
508.2,-0.016,0.082
508.3,-0.016,0.082
508.401,-0.0165,0.0805
508.5,-0.016,0.0815
508.6,-0.016,0.0805
508.699,-0.016,0.081
508.799,-0.016,0.0805
508.9,-0.016,0.079
508.999,-0.016,0.08
509.099,-0.016,0.0795
509.199,-0.016,0.08
509.3,-0.016,0.079
509.4,-0.017,0.078
509.5,-0.0185,0.077
509.599,-0.016,0.079
509.7,-0.016,0.0775
509.8,-0.016,0.077
509.9,-0.0165,0.0765
510.001,-0.0175,0.075
510.1,-0.0165,0.0745
510.201,-0.0175,0.0735
510.3,-0.0165,0.073
510.4,-0.0165,0.0725
510.5,-0.0165,0.072
510.6,-0.0165,0.0715
510.701,-0.018,0.0705
510.801,-0.018,0.0705
510.9,-0.0165,0.0705
511,-0.0165,0.0705
511.1,-0.017,0.07
511.2,-0.017,0.0695
511.3,-0.017,0.069
511.401,-0.018,0.068
511.5,-0.017,0.068
511.599,-0.017,0.068
511.7,-0.018,0.0665
511.801,-0.0185,0.066
511.9,-0.0185,0.066
512,-0.017,0.0665
512.101,-0.0185,0.0655
512.2,-0.0185,0.0655
512.3,-0.0175,0.0665
512.399,-0.0165,0.067
512.501,-0.0185,0.0665
512.6,-0.0175,0.067
512.7,-0.0175,0.0675
512.799,-0.0175,0.0675
512.9,-0.0175,0.068
513.001,-0.019,0.0685
513.101,-0.0185,0.0685
513.2,-0.018,0.069
513.3,-0.018,0.069
513.399,-0.0165,0.0695
513.5,-0.018,0.0695
513.599,-0.0165,0.07
513.701,-0.0185,0.069
513.8,-0.0185,0.0695
513.9,-0.0185,0.0695
514,-0.0185,0.0695
514.1,-0.0185,0.0695
514.2,-0.0185,0.0695
514.3,-0.0185,0.0695
514.4,-0.0185,0.0695
514.5,-0.0185,0.07
514.6,-0.0185,0.0705
514.699,-0.0175,0.071
514.799,-0.0175,0.0715
514.9,-0.0185,0.071
515,-0.0185,0.0715
515.1,-0.019,0.072
515.2,-0.019,0.0715
515.299,-0.018,0.072
515.4,-0.019,0.072
515.501,-0.0185,0.0715
515.6,-0.019,0.0725
515.7,-0.019,0.0725
515.8,-0.019,0.0725
515.901,-0.0185,0.072
516,-0.019,0.073
516.101,-0.0185,0.0725
516.2,-0.019,0.0725
516.301,-0.0185,0.0725
516.401,-0.0185,0.0725
516.5,-0.019,0.073
516.6,-0.0185,0.073
516.7,-0.019,0.0735
516.8,-0.019,0.0735
516.901,-0.0185,0.073
517.001,-0.0185,0.0735
517.1,-0.019,0.074
517.201,-0.0185,0.0735
517.3,-0.0185,0.0735
517.4,-0.019,0.0735
517.5,-0.019,0.074
517.599,-0.019,0.0745
517.7,-0.0185,0.074
517.8,-0.0185,0.074
517.9,-0.0185,0.074
517.999,-0.019,0.075
518.1,-0.0185,0.0745
518.2,-0.0185,0.0745
518.3,-0.0185,0.0745
518.401,-0.018,0.075
518.501,-0.018,0.075
518.6,-0.0185,0.075
518.699,-0.019,0.0755
518.8,-0.0185,0.075
518.899,-0.0185,0.075
519,-0.0185,0.0755
519.1,-0.0185,0.075
519.2,-0.018,0.0755
519.3,-0.0185,0.075
519.4,-0.0185,0.075
519.5,-0.018,0.076
519.599,-0.019,0.075
519.699,-0.0185,0.075
519.799,-0.019,0.0755
519.9,-0.018,0.075
519.999,-0.018,0.0755
520.1,-0.018,0.0755
520.199,-0.018,0.075
520.3,-0.018,0.075
520.4,-0.018,0.075
520.5,-0.018,0.0755
520.6,-0.018,0.0755
520.701,-0.018,0.076
520.8,-0.018,0.076
520.9,-0.018,0.076
520.999,-0.0185,0.0755
521.1,-0.018,0.076
521.201,-0.018,0.0765
521.3,-0.018,0.076
521.399,-0.0185,0.0755
521.5,-0.018,0.076
521.599,-0.0185,0.0755
521.7,-0.018,0.076
521.8,-0.018,0.0765
521.9,-0.018,0.076
522,-0.018,0.076
522.1,-0.018,0.076
522.2,-0.018,0.0765
522.3,-0.018,0.0765
522.4,-0.018,0.0765
522.5,-0.018,0.0765
522.601,-0.018,0.0775
522.7,-0.018,0.0765
522.8,-0.018,0.077
522.9,-0.018,0.077
523,-0.018,0.0765
523.099,-0.018,0.0765
523.2,-0.018,0.0765
523.3,-0.018,0.077
523.401,-0.0175,0.077
523.5,-0.018,0.0765
523.6,-0.018,0.077
523.7,-0.018,0.0765
523.801,-0.0175,0.077
523.9,-0.0175,0.077
524,-0.018,0.076
524.099,-0.018,0.0755
524.2,-0.018,0.0755
524.299,-0.018,0.075
524.4,-0.018,0.075
524.501,-0.0175,0.0755
524.6,-0.0175,0.0745
524.699,-0.018,0.0735
524.799,-0.018,0.0735
524.899,-0.018,0.073
525,-0.0175,0.073
525.1,-0.0175,0.0725
525.199,-0.0175,0.072
525.3,-0.0175,0.0715
525.399,-0.018,0.071
525.499,-0.018,0.071
525.599,-0.018,0.0715
525.7,-0.0175,0.0715
525.8,-0.0175,0.072
525.9,-0.0175,0.0715
526.001,-0.0175,0.072
526.101,-0.0175,0.0725
526.2,-0.0175,0.0715
526.3,-0.0175,0.0715
526.4,-0.0175,0.072
526.501,-0.0175,0.0725
526.6,-0.0175,0.072
526.699,-0.018,0.0715
526.799,-0.0175,0.072
526.9,-0.0175,0.0725
527,-0.0175,0.073
527.1,-0.0175,0.073
527.201,-0.0175,0.0735
527.3,-0.0175,0.073
527.401,-0.017,0.074
527.5,-0.017,0.074
527.6,-0.017,0.0735
527.7,-0.0175,0.074
527.799,-0.0175,0.0735
527.9,-0.0175,0.0735
528.001,-0.017,0.0745
528.1,-0.0175,0.0735
528.2,-0.0175,0.074
528.3,-0.0175,0.074
528.401,-0.017,0.0745
528.5,-0.0175,0.074
528.6,-0.017,0.0745
528.7,-0.017,0.074
528.8,-0.0175,0.074
528.899,-0.0175,0.073
528.999,-0.0175,0.0725
529.1,-0.0175,0.0735
529.201,-0.017,0.0735
529.3,-0.017,0.0725
529.4,-0.017,0.072
529.5,-0.017,0.072
529.6,-0.0175,0.0715
529.7,-0.017,0.0715
529.8,-0.017,0.0715
529.9,-0.0175,0.071
530,-0.017,0.071
530.1,-0.017,0.071
530.201,-0.017,0.0715
530.301,-0.017,0.0715
530.4,-0.017,0.071
530.5,-0.0175,0.0705
530.6,-0.017,0.0705
530.7,-0.017,0.0715
530.799,-0.017,0.071
530.9,-0.017,0.071
531,-0.017,0.0715
531.1,-0.017,0.071
531.2,-0.017,0.0715
531.3,-0.017,0.071
531.4,-0.017,0.071
531.5,-0.017,0.071
531.6,-0.017,0.071
531.701,-0.0165,0.071
531.801,-0.017,0.072
531.9,-0.0165,0.0705
532,-0.017,0.0705
532.1,-0.017,0.0705
532.2,-0.017,0.0705
532.3,-0.017,0.0705
532.401,-0.0165,0.0715
532.501,-0.017,0.0695
532.6,-0.017,0.0705
532.701,-0.0165,0.0715
532.8,-0.017,0.0705
532.9,-0.017,0.0705
532.999,-0.0175,0.0695
533.101,-0.0165,0.0715
533.2,-0.0165,0.0705
533.3,-0.017,0.0705
533.4,-0.0165,0.0705
533.5,-0.0165,0.0705
533.6,-0.017,0.07
533.7,-0.017,0.0695
533.801,-0.0165,0.07
533.9,-0.017,0.0695
534,-0.017,0.069
534.1,-0.017,0.069
534.2,-0.017,0.069
534.3,-0.017,0.069
534.4,-0.016,0.069
534.5,-0.017,0.0685
534.6,-0.017,0.0685
534.7,-0.017,0.0685
534.8,-0.017,0.0685
534.9,-0.017,0.0685
535,-0.017,0.069
535.1,-0.017,0.069
535.199,-0.0175,0.0675
535.299,-0.017,0.069
535.4,-0.017,0.069
535.499,-0.017,0.0675
535.6,-0.017,0.069
535.701,-0.0165,0.0685
535.8,-0.017,0.0685
535.9,-0.017,0.0685
536,-0.017,0.0685
536.101,-0.0165,0.0685
536.2,-0.017,0.069
536.3,-0.0165,0.069
536.4,-0.0165,0.0685
536.501,-0.0165,0.0685
536.6,-0.017,0.069
536.7,-0.0165,0.067
536.8,-0.0165,0.0685
536.899,-0.017,0.0675
537,-0.0165,0.069
537.1,-0.0165,0.0675
537.2,-0.017,0.069
537.3,-0.0165,0.0685
537.401,-0.0165,0.0685
537.501,-0.0165,0.0685
537.6,-0.0165,0.0685
537.699,-0.017,0.0675
537.8,-0.0165,0.0675
537.899,-0.017,0.0675
538,-0.017,0.0665
538.099,-0.017,0.0675
538.2,-0.0165,0.068
538.3,-0.017,0.067
538.4,-0.0165,0.0675
538.499,-0.017,0.0675
538.599,-0.017,0.0675
538.7,-0.017,0.0685
538.8,-0.0165,0.0685
538.9,-0.017,0.0675
539.001,-0.0165,0.0685
539.1,-0.0165,0.0685
539.201,-0.0165,0.0675
539.3,-0.017,0.0665
539.4,-0.0165,0.067
539.5,-0.017,0.065
539.6,-0.017,0.0655
539.699,-0.017,0.066
539.799,-0.017,0.066
539.9,-0.0165,0.065
540.001,-0.0165,0.0645
540.1,-0.0165,0.064
540.2,-0.017,0.0635
540.3,-0.017,0.063
540.399,-0.017,0.0625
540.5,-0.017,0.0625
540.599,-0.017,0.0615
540.7,-0.017,0.0615
540.8,-0.0165,0.061
540.9,-0.0165,0.06
541,-0.017,0.0595
541.099,-0.017,0.059
541.2,-0.0165,0.059
541.3,-0.0165,0.0585
541.4,-0.017,0.057
541.501,-0.0165,0.057
541.601,-0.0165,0.0565
541.7,-0.0165,0.056
541.8,-0.017,0.055
541.9,-0.017,0.0545
542,-0.017,0.054
542.1,-0.017,0.0535
542.201,-0.0165,0.0535
542.3,-0.0165,0.0525
542.399,-0.017,0.052
542.5,-0.017,0.052
542.599,-0.017,0.051
542.7,-0.017,0.051
542.8,-0.0165,0.051
542.9,-0.0165,0.0505
543,-0.017,0.05
543.1,-0.017,0.0495
543.2,-0.017,0.049
543.3,-0.017,0.0485
543.4,-0.0165,0.049
543.5,-0.017,0.048
543.6,-0.0165,0.0485
543.7,-0.0165,0.048
543.799,-0.017,0.0475
543.9,-0.017,0.0475
543.999,-0.017,0.0475
544.1,-0.017,0.047
544.2,-0.017,0.047
544.301,-0.0165,0.047
544.4,-0.017,0.0465
544.499,-0.017,0.0455
544.6,-0.017,0.0455
544.7,-0.017,0.0455
544.8,-0.017,0.045
544.901,-0.0165,0.0455
545,-0.017,0.045
545.1,-0.017,0.0445
545.2,-0.017,0.0445
545.3,-0.017,0.0445
545.4,-0.017,0.0445
545.499,-0.017,0.044
545.6,-0.017,0.0445
545.7,-0.017,0.044
545.8,-0.017,0.0435
545.9,-0.017,0.043
546,-0.017,0.043
546.1,-0.017,0.043
546.2,-0.017,0.0425
546.301,-0.0165,0.0425
546.401,-0.0165,0.0425
546.5,-0.0165,0.042
546.599,-0.017,0.0415
546.7,-0.017,0.041
546.8,-0.017,0.041
546.899,-0.017,0.0405
547,-0.017,0.0405
547.101,-0.0165,0.041
547.2,-0.017,0.04
547.301,-0.0165,0.0405
547.4,-0.017,0.04
547.5,-0.017,0.04
547.599,-0.0175,0.039
547.699,-0.017,0.039
547.799,-0.017,0.039
547.9,-0.017,0.039
548,-0.017,0.0385
548.099,-0.017,0.038
548.2,-0.017,0.0385
548.301,-0.0165,0.0385
548.399,-0.017,0.038
548.5,-0.017,0.038
548.6,-0.017,0.038
548.7,-0.017,0.038
548.8,-0.017,0.038
548.9,-0.017,0.038
549,-0.017,0.038
549.101,-0.0165,0.038
549.201,-0.0165,0.038
549.3,-0.017,0.038
549.401,-0.0165,0.038
549.501,-0.0165,0.038
549.6,-0.017,0.038
549.7,-0.0165,0.0385
549.799,-0.017,0.0385
549.9,-0.017,0.039
550,-0.017,0.039
550.101,-0.0165,0.039
550.2,-0.017,0.0395
550.3,-0.017,0.0395
550.4,-0.0165,0.04
550.5,-0.0165,0.04
550.6,-0.017,0.04
550.7,-0.017,0.0405
550.8,-0.017,0.04
550.9,-0.017,0.0405
551,-0.017,0.0405
551.101,-0.0165,0.0405
551.201,-0.0165,0.0405
551.301,-0.0165,0.0405
551.401,-0.0165,0.0405
551.5,-0.017,0.0405
551.6,-0.017,0.0405
551.699,-0.017,0.04
551.8,-0.017,0.04
551.901,-0.017,0.04
552,-0.016,0.04
552.1,-0.0165,0.04
552.201,-0.016,0.0395
552.3,-0.017,0.039
552.399,-0.017,0.0385
552.5,-0.017,0.0385
552.6,-0.017,0.0385
552.699,-0.017,0.037
552.8,-0.017,0.0385
552.9,-0.017,0.0385
553,-0.017,0.0385
553.1,-0.017,0.0385
553.2,-0.0165,0.0385
553.3,-0.017,0.0385
553.401,-0.016,0.0385
553.5,-0.0165,0.038
553.6,-0.017,0.0385
553.7,-0.0165,0.038
553.8,-0.017,0.038
553.9,-0.017,0.0375
554,-0.017,0.0375
554.1,-0.017,0.0365
554.2,-0.017,0.0365
554.3,-0.017,0.036
554.401,-0.016,0.0355
554.5,-0.017,0.0355
554.6,-0.017,0.0355
554.7,-0.017,0.035
554.8,-0.016,0.0345
554.9,-0.017,0.0345
555,-0.0155,0.034
555.1,-0.0155,0.0335
555.199,-0.017,0.033
555.3,-0.017,0.0325
555.4,-0.017,0.032
555.5,-0.017,0.0315
555.6,-0.017,0.031
555.7,-0.017,0.03
555.8,-0.017,0.0295
555.9,-0.017,0.029
556,-0.017,0.0285
556.1,-0.017,0.028
556.2,-0.017,0.027
556.3,-0.017,0.0265
556.4,-0.017,0.026
556.5,-0.017,0.0255
556.6,-0.017,0.025
556.7,-0.017,0.0245
556.8,-0.017,0.0235
556.9,-0.017,0.0225
556.999,-0.017,0.0225
557.099,-0.0165,0.0215
557.2,-0.017,0.021
557.3,-0.017,0.02
557.399,-0.0175,0.0205
557.5,-0.017,0.0195
557.6,-0.017,0.019
557.699,-0.017,0.019
557.799,-0.017,0.0165
557.899,-0.017,0.016
557.999,-0.017,0.0175
558.099,-0.017,0.0165
558.2,-0.017,0.0165
558.299,-0.017,0.0145
558.4,-0.017,0.016
558.5,-0.017,0.0155
558.601,-0.016,0.0155
558.7,-0.017,0.015
558.8,-0.017,0.015
558.899,-0.0175,0.0155
559,-0.017,0.015
559.1,-0.017,0.0145
559.2,-0.017,0.014
559.299,-0.017,0.013
559.399,-0.0165,0.014
559.5,-0.0165,0.0135
559.6,-0.017,0.0135
559.7,-0.017,0.013
559.799,-0.017,0.013
559.9,-0.017,0.013
560,-0.017,0.0125
560.101,-0.0165,0.012
560.2,-0.0165,0.012
560.3,-0.017,0.0125
560.399,-0.017,0.012
560.499,-0.017,0.012
560.599,-0.017,0.0125
560.7,-0.017,0.0125
560.8,-0.017,0.0125
560.901,-0.0165,0.0125
561,-0.017,0.013
561.1,-0.017,0.013
561.2,-0.017,0.0135
561.299,-0.017,0.0135
561.4,-0.017,0.014
561.499,-0.017,0.014
561.6,-0.017,0.0145
561.7,-0.017,0.015
561.8,-0.017,0.015
561.9,-0.017,0.0155
561.999,-0.017,0.0155
562.099,-0.017,0.016
562.2,-0.017,0.016
562.3,-0.017,0.0165
562.4,-0.017,0.017
562.499,-0.017,0.017
562.6,-0.017,0.0175
562.699,-0.017,0.0175
562.8,-0.017,0.018
562.901,-0.0165,0.0175
563,-0.017,0.018
563.101,-0.0165,0.0175
563.2,-0.0165,0.0175
563.3,-0.017,0.018
563.4,-0.017,0.018
563.5,-0.017,0.018
563.6,-0.017,0.018
563.7,-0.0165,0.018
563.801,-0.0165,0.0175
563.9,-0.017,0.0175
564,-0.017,0.0175
564.1,-0.017,0.0175
564.2,-0.017,0.018
564.301,-0.0165,0.0175
564.4,-0.017,0.018
564.5,-0.017,0.018
564.601,-0.0165,0.0175
564.7,-0.017,0.018
564.8,-0.017,0.018
564.9,-0.017,0.018
565,-0.017,0.018
565.1,-0.0165,0.018
565.199,-0.0175,0.018
565.299,-0.017,0.018
565.4,-0.017,0.0175
565.5,-0.017,0.0175
565.6,-0.0165,0.0175
565.7,-0.017,0.017
565.8,-0.0165,0.0165
565.899,-0.017,0.0165
566,-0.017,0.0165
566.1,-0.017,0.016
566.199,-0.017,0.016
566.3,-0.017,0.015
566.399,-0.017,0.015
566.5,-0.017,0.0145
566.6,-0.017,0.014
566.7,-0.0165,0.0135
566.799,-0.0175,0.0135
566.899,-0.017,0.013
566.999,-0.017,0.0125
567.1,-0.017,0.0125
567.2,-0.0165,0.0125
567.3,-0.0165,0.012
567.401,-0.0165,0.012
567.5,-0.0165,0.0115
567.6,-0.017,0.012
567.699,-0.017,0.012
567.799,-0.017,0.012
567.9,-0.0165,0.0115
568,-0.0165,0.0115
568.099,-0.017,0.012
568.2,-0.016,0.0115
568.3,-0.018,0.0115
568.4,-0.0175,0.0115
568.499,-0.0165,0.012
568.6,-0.0165,0.012
568.7,-0.016,0.012
568.799,-0.0165,0.012
568.9,-0.0165,0.012
569.001,-0.0165,0.012
569.1,-0.017,0.0125
569.2,-0.0165,0.0125
569.301,-0.0165,0.0125
569.4,-0.017,0.013
569.5,-0.0165,0.0125
569.6,-0.0165,0.013
569.7,-0.0165,0.013
569.8,-0.0165,0.013
569.9,-0.0165,0.013
570,-0.0165,0.0135
570.101,-0.0165,0.013
570.201,-0.0165,0.0135
570.3,-0.017,0.0135
570.4,-0.017,0.0135
570.5,-0.017,0.0135
570.6,-0.017,0.0135
570.7,-0.017,0.014
570.8,-0.017,0.014
570.899,-0.017,0.0145
571,-0.017,0.014
571.1,-0.017,0.0135
571.201,-0.0165,0.014
571.3,-0.017,0.014
571.4,-0.017,0.0145
571.501,-0.0165,0.0145
571.6,-0.017,0.0145
571.7,-0.017,0.0145
571.8,-0.017,0.0145
571.9,-0.017,0.0145
572,-0.017,0.0145
572.101,-0.0165,0.0145
572.2,-0.017,0.0145
572.3,-0.017,0.0145
572.399,-0.0175,0.015
572.501,-0.0165,0.014
572.601,-0.0165,0.0145
572.701,-0.0165,0.014
572.8,-0.017,0.0145
572.9,-0.017,0.0145
573,-0.017,0.0145
573.1,-0.017,0.0145
573.199,-0.0175,0.015
573.299,-0.0175,0.015
573.399,-0.0175,0.0145
573.499,-0.017,0.0145
573.6,-0.017,0.014
573.7,-0.017,0.014
573.8,-0.017,0.0145
573.9,-0.017,0.014
574,-0.017,0.014
574.1,-0.0165,0.014
574.2,-0.017,0.014
574.301,-0.0165,0.0135
574.401,-0.0165,0.013
574.5,-0.0165,0.0135
574.6,-0.0165,0.0135
574.699,-0.017,0.014
574.799,-0.017,0.014
574.9,-0.017,0.014
575.001,-0.0165,0.0135
575.1,-0.0165,0.013
575.199,-0.017,0.014
575.3,-0.017,0.0135
575.4,-0.017,0.0135
575.501,-0.0165,0.013
575.6,-0.017,0.0135
575.7,-0.017,0.0135
575.8,-0.017,0.0135
575.899,-0.017,0.0135
575.999,-0.017,0.0135
576.1,-0.017,0.0135
576.199,-0.0175,0.0135
576.299,-0.017,0.0135
576.4,-0.017,0.0135
576.499,-0.0175,0.0135
576.599,-0.017,0.0135
